train_code,is_moving,from_code,to_code,date,time
TRAIN 1-10,TRUE,CC27,CC26,6/1/2017,21:11
TRAIN 1-10,FALSE,CC26,CC25,6/1/2017,21:11
TRAIN 1-11,TRUE,CC29,CC28,6/1/2017,21:11
TRAIN 1-12,TRUE,CC27,CC28,6/1/2017,21:11
TRAIN 1-12,FALSE,CC28,CC29,6/1/2017,21:11
TRAIN 0-0,TRUE,CC27,CC28,6/1/2017,21:12
TRAIN 0-0,FALSE,CC28,CC29,6/1/2017,21:12
TRAIN 0-1,TRUE,CC25,CC26,6/1/2017,21:12
TRAIN 0-3,TRUE,CC20,CC21,6/1/2017,21:12
TRAIN 0-3,FALSE,CC21,CC22,6/1/2017,21:12
TRAIN 0-4,TRUE,CC17,CC19,6/1/2017,21:12
TRAIN 0-4,FALSE,CC19,CC20,6/1/2017,21:12
TRAIN 0-5,TRUE,CC16,CC17,6/1/2017,21:12
TRAIN 0-6,TRUE,CC14,CC15,6/1/2017,21:12
TRAIN 0-8,TRUE,CC9,CC10,6/1/2017,21:12
TRAIN 0-8,FALSE,CC10,CC11,6/1/2017,21:12
TRAIN 0-9,TRUE,CC7,CC8,6/1/2017,21:12
TRAIN 0-9,FALSE,CC8,CC9,6/1/2017,21:12
TRAIN 0-11,TRUE,CC2,CC3,6/1/2017,21:12
TRAIN 0-11,FALSE,CC3,CC4,6/1/2017,21:12
TRAIN 1-0,TRUE,CC4,CC3,6/1/2017,21:12
TRAIN 1-0,FALSE,CC3,CC2,6/1/2017,21:12
TRAIN 1-1,TRUE,CC6,CC5,6/1/2017,21:12
TRAIN 1-2,TRUE,CC9,CC8,6/1/2017,21:12
TRAIN 1-2,FALSE,CC8,CC7,6/1/2017,21:12
TRAIN 1-3,TRUE,CC11,CC10,6/1/2017,21:12
TRAIN 1-3,FALSE,CC10,CC9,6/1/2017,21:12
TRAIN 1-7,TRUE,CC20,CC19,6/1/2017,21:12
TRAIN 1-7,FALSE,CC19,CC17,6/1/2017,21:12
TRAIN 1-8,TRUE,CC22,CC21,6/1/2017,21:12
TRAIN 1-8,FALSE,CC21,CC20,6/1/2017,21:12
TRAIN 1-11,TRUE,CC29,CC28,6/1/2017,21:12
TRAIN 1-11,FALSE,CC28,CC27,6/1/2017,21:12
TRAIN 0-1,TRUE,CC25,CC26,6/1/2017,21:13
TRAIN 0-1,FALSE,CC26,CC27,6/1/2017,21:13
TRAIN 0-2,TRUE,CC23,CC24,6/1/2017,21:13
TRAIN 0-2,FALSE,CC24,CC25,6/1/2017,21:13
TRAIN 0-5,TRUE,CC16,CC17,6/1/2017,21:13
TRAIN 0-5,FALSE,CC17,CC19,6/1/2017,21:13
TRAIN 0-6,TRUE,CC14,CC15,6/1/2017,21:13
TRAIN 0-6,FALSE,CC15,CC16,6/1/2017,21:13
TRAIN 0-7,TRUE,CC12,CC13,6/1/2017,21:13
TRAIN 0-7,FALSE,CC13,CC14,6/1/2017,21:13
TRAIN 0-10,TRUE,CC5,CC6,6/1/2017,21:13
TRAIN 0-12,TRUE,CC3,CC2,6/1/2017,21:13
TRAIN 0-12,FALSE,CC2,CC1,6/1/2017,21:13
TRAIN 1-1,TRUE,CC6,CC5,6/1/2017,21:13
TRAIN 1-1,FALSE,CC5,CC4,6/1/2017,21:13
TRAIN 1-4,TRUE,CC13,CC12,6/1/2017,21:13
TRAIN 1-4,FALSE,CC12,CC11,6/1/2017,21:13
TRAIN 1-5,TRUE,CC15,CC14,6/1/2017,21:13
TRAIN 1-6,TRUE,CC17,CC16,6/1/2017,21:13
TRAIN 1-9,TRUE,CC24,CC23,6/1/2017,21:13
TRAIN 1-9,FALSE,CC23,CC22,6/1/2017,21:13
TRAIN 1-10,TRUE,CC26,CC25,6/1/2017,21:13
TRAIN 1-12,TRUE,CC28,CC29,6/1/2017,21:13
TRAIN 0-0,TRUE,CC28,CC29,6/1/2017,21:14
TRAIN 0-3,TRUE,CC21,CC22,6/1/2017,21:14
TRAIN 0-3,FALSE,CC22,CC23,6/1/2017,21:14
TRAIN 0-4,TRUE,CC19,CC20,6/1/2017,21:14
TRAIN 0-8,TRUE,CC10,CC11,6/1/2017,21:14
TRAIN 0-8,FALSE,CC11,CC12,6/1/2017,21:14
TRAIN 0-9,TRUE,CC8,CC9,6/1/2017,21:14
TRAIN 0-10,TRUE,CC5,CC6,6/1/2017,21:14
TRAIN 0-10,FALSE,CC6,CC7,6/1/2017,21:14
TRAIN 0-11,TRUE,CC3,CC4,6/1/2017,21:14
TRAIN 0-11,FALSE,CC4,CC5,6/1/2017,21:14
TRAIN 0-12,FALSE,CC1,CC2,6/1/2017,21:14
TRAIN 1-0,TRUE,CC3,CC2,6/1/2017,21:14
TRAIN 1-0,FALSE,CC2,CC1,6/1/2017,21:14
TRAIN 1-2,TRUE,CC8,CC7,6/1/2017,21:14
TRAIN 1-2,FALSE,CC7,CC6,6/1/2017,21:14
TRAIN 1-3,TRUE,CC10,CC9,6/1/2017,21:14
TRAIN 1-3,FALSE,CC9,CC8,6/1/2017,21:14
TRAIN 1-5,TRUE,CC15,CC14,6/1/2017,21:14
TRAIN 1-5,FALSE,CC14,CC13,6/1/2017,21:14
TRAIN 1-6,TRUE,CC17,CC16,6/1/2017,21:14
TRAIN 1-6,FALSE,CC16,CC15,6/1/2017,21:14
TRAIN 1-7,TRUE,CC19,CC17,6/1/2017,21:14
TRAIN 1-8,TRUE,CC21,CC20,6/1/2017,21:14
TRAIN 1-8,FALSE,CC20,CC19,6/1/2017,21:14
TRAIN 1-10,TRUE,CC26,CC25,6/1/2017,21:14
TRAIN 1-10,FALSE,CC25,CC24,6/1/2017,21:14
TRAIN 1-11,TRUE,CC28,CC27,6/1/2017,21:14
TRAIN 1-11,FALSE,CC27,CC26,6/1/2017,21:14
TRAIN 1-12,TRUE,CC28,CC29,6/1/2017,21:14
TRAIN 1-12,FALSE,CC29,CC28,6/1/2017,21:14
TRAIN 0-0,TRUE,CC28,CC29,6/1/2017,21:15
TRAIN 0-0,FALSE,CC29,CC28,6/1/2017,21:15
TRAIN 0-1,TRUE,CC26,CC27,6/1/2017,21:15
TRAIN 0-1,FALSE,CC27,CC28,6/1/2017,21:15
TRAIN 0-2,TRUE,CC24,CC25,6/1/2017,21:15
TRAIN 0-2,FALSE,CC25,CC26,6/1/2017,21:15
TRAIN 0-4,TRUE,CC19,CC20,6/1/2017,21:15
TRAIN 0-4,FALSE,CC20,CC21,6/1/2017,21:15
TRAIN 0-5,TRUE,CC17,CC19,6/1/2017,21:15
TRAIN 0-6,TRUE,CC15,CC16,6/1/2017,21:15
TRAIN 0-6,FALSE,CC16,CC17,6/1/2017,21:15
TRAIN 0-7,TRUE,CC13,CC14,6/1/2017,21:15
TRAIN 0-7,FALSE,CC14,CC15,6/1/2017,21:15
TRAIN 0-9,TRUE,CC8,CC9,6/1/2017,21:15
TRAIN 0-9,FALSE,CC9,CC10,6/1/2017,21:15
TRAIN 0-10,FALSE,CC7,CC8,6/1/2017,21:15
TRAIN 0-12,FALSE,CC2,CC3,6/1/2017,21:15
TRAIN 1-0,FALSE,CC1,CC2,6/1/2017,21:15
TRAIN 1-1,TRUE,CC5,CC4,6/1/2017,21:15
TRAIN 1-1,FALSE,CC4,CC3,6/1/2017,21:15
TRAIN 1-2,FALSE,CC6,CC5,6/1/2017,21:15
TRAIN 1-4,TRUE,CC12,CC11,6/1/2017,21:15
TRAIN 1-4,FALSE,CC11,CC10,6/1/2017,21:15
TRAIN 1-7,TRUE,CC19,CC17,6/1/2017,21:15
TRAIN 1-9,TRUE,CC23,CC22,6/1/2017,21:15
TRAIN 1-9,FALSE,CC22,CC21,6/1/2017,21:15
TRAIN 0-3,TRUE,CC22,CC23,6/1/2017,21:16
TRAIN 0-3,FALSE,CC23,CC24,6/1/2017,21:16
TRAIN 0-5,TRUE,CC17,CC19,6/1/2017,21:16
TRAIN 0-8,TRUE,CC11,CC12,6/1/2017,21:16
TRAIN 0-8,FALSE,CC12,CC13,6/1/2017,21:16
TRAIN 0-11,TRUE,CC4,CC5,6/1/2017,21:16
TRAIN 0-11,FALSE,CC5,CC6,6/1/2017,21:16
TRAIN 1-0,FALSE,CC2,CC3,6/1/2017,21:16
TRAIN 1-3,TRUE,CC9,CC8,6/1/2017,21:16
TRAIN 1-5,TRUE,CC14,CC13,6/1/2017,21:16
TRAIN 1-5,FALSE,CC13,CC12,6/1/2017,21:16
TRAIN 1-6,TRUE,CC16,CC15,6/1/2017,21:16
TRAIN 1-6,FALSE,CC15,CC14,6/1/2017,21:16
TRAIN 1-7,TRUE,CC19,CC17,6/1/2017,21:16
TRAIN 1-7,FALSE,CC17,CC16,6/1/2017,21:16
TRAIN 1-8,TRUE,CC20,CC19,6/1/2017,21:16
TRAIN 1-10,TRUE,CC25,CC24,6/1/2017,21:16
TRAIN 1-10,FALSE,CC24,CC23,6/1/2017,21:16
TRAIN 1-11,TRUE,CC27,CC26,6/1/2017,21:16
TRAIN 1-11,FALSE,CC26,CC25,6/1/2017,21:16
TRAIN 1-12,TRUE,CC29,CC28,6/1/2017,21:16
TRAIN 0-0,TRUE,CC29,CC28,6/1/2017,21:17
TRAIN 0-1,TRUE,CC27,CC28,6/1/2017,21:17
TRAIN 0-1,FALSE,CC28,CC29,6/1/2017,21:17
TRAIN 0-2,TRUE,CC25,CC26,6/1/2017,21:17
TRAIN 0-4,TRUE,CC20,CC21,6/1/2017,21:17
TRAIN 0-4,FALSE,CC21,CC22,6/1/2017,21:17
TRAIN 0-5,TRUE,CC17,CC19,6/1/2017,21:17
TRAIN 0-5,FALSE,CC19,CC20,6/1/2017,21:17
TRAIN 0-6,TRUE,CC16,CC17,6/1/2017,21:17
TRAIN 0-7,TRUE,CC14,CC15,6/1/2017,21:17
TRAIN 0-9,TRUE,CC9,CC10,6/1/2017,21:17
TRAIN 0-9,FALSE,CC10,CC11,6/1/2017,21:17
TRAIN 0-10,TRUE,CC7,CC8,6/1/2017,21:17
TRAIN 0-10,FALSE,CC8,CC9,6/1/2017,21:17
TRAIN 0-12,TRUE,CC2,CC3,6/1/2017,21:17
TRAIN 0-12,FALSE,CC3,CC4,6/1/2017,21:17
TRAIN 1-1,TRUE,CC4,CC3,6/1/2017,21:17
TRAIN 1-1,FALSE,CC3,CC2,6/1/2017,21:17
TRAIN 1-2,TRUE,CC6,CC5,6/1/2017,21:17
TRAIN 1-3,TRUE,CC9,CC8,6/1/2017,21:17
TRAIN 1-3,FALSE,CC8,CC7,6/1/2017,21:17
TRAIN 1-4,TRUE,CC11,CC10,6/1/2017,21:17
TRAIN 1-4,FALSE,CC10,CC9,6/1/2017,21:17
TRAIN 1-8,TRUE,CC20,CC19,6/1/2017,21:17
TRAIN 1-8,FALSE,CC19,CC17,6/1/2017,21:17
TRAIN 1-9,TRUE,CC22,CC21,6/1/2017,21:17
TRAIN 1-9,FALSE,CC21,CC20,6/1/2017,21:17
TRAIN 1-12,TRUE,CC29,CC28,6/1/2017,21:17
TRAIN 1-12,FALSE,CC28,CC27,6/1/2017,21:17
TRAIN 0-0,TRUE,CC29,CC28,6/1/2017,21:18
TRAIN 0-0,FALSE,CC28,CC27,6/1/2017,21:18
TRAIN 0-2,TRUE,CC25,CC26,6/1/2017,21:18
TRAIN 0-2,FALSE,CC26,CC27,6/1/2017,21:18
TRAIN 0-3,TRUE,CC23,CC24,6/1/2017,21:18
TRAIN 0-3,FALSE,CC24,CC25,6/1/2017,21:18
TRAIN 0-6,TRUE,CC16,CC17,6/1/2017,21:18
TRAIN 0-6,FALSE,CC17,CC19,6/1/2017,21:18
TRAIN 0-7,TRUE,CC14,CC15,6/1/2017,21:18
TRAIN 0-7,FALSE,CC15,CC16,6/1/2017,21:18
TRAIN 0-8,TRUE,CC12,CC13,6/1/2017,21:18
TRAIN 0-8,FALSE,CC13,CC14,6/1/2017,21:18
TRAIN 0-11,TRUE,CC5,CC6,6/1/2017,21:18
TRAIN 1-0,TRUE,CC2,CC3,6/1/2017,21:18
TRAIN 1-0,FALSE,CC3,CC4,6/1/2017,21:18
TRAIN 1-2,TRUE,CC6,CC5,6/1/2017,21:18
TRAIN 1-2,FALSE,CC5,CC4,6/1/2017,21:18
TRAIN 1-5,TRUE,CC13,CC12,6/1/2017,21:18
TRAIN 1-5,FALSE,CC12,CC11,6/1/2017,21:18
TRAIN 1-6,TRUE,CC15,CC14,6/1/2017,21:18
TRAIN 1-7,TRUE,CC17,CC16,6/1/2017,21:18
TRAIN 1-10,TRUE,CC24,CC23,6/1/2017,21:18
TRAIN 1-10,FALSE,CC23,CC22,6/1/2017,21:18
TRAIN 1-11,TRUE,CC26,CC25,6/1/2017,21:18
TRAIN 0-1,TRUE,CC28,CC29,6/1/2017,21:19
TRAIN 0-4,TRUE,CC21,CC22,6/1/2017,21:19
TRAIN 0-4,FALSE,CC22,CC23,6/1/2017,21:19
TRAIN 0-5,TRUE,CC19,CC20,6/1/2017,21:19
TRAIN 0-9,TRUE,CC10,CC11,6/1/2017,21:19
TRAIN 0-9,FALSE,CC11,CC12,6/1/2017,21:19
TRAIN 0-10,TRUE,CC8,CC9,6/1/2017,21:19
TRAIN 0-11,TRUE,CC5,CC6,6/1/2017,21:19
TRAIN 0-11,FALSE,CC6,CC7,6/1/2017,21:19
TRAIN 0-12,TRUE,CC3,CC4,6/1/2017,21:19
TRAIN 0-12,FALSE,CC4,CC5,6/1/2017,21:19
TRAIN 1-1,TRUE,CC3,CC2,6/1/2017,21:19
TRAIN 1-1,FALSE,CC2,CC1,6/1/2017,21:19
TRAIN 1-3,TRUE,CC8,CC7,6/1/2017,21:19
TRAIN 1-3,FALSE,CC7,CC6,6/1/2017,21:19
TRAIN 1-4,TRUE,CC10,CC9,6/1/2017,21:19
TRAIN 1-4,FALSE,CC9,CC8,6/1/2017,21:19
TRAIN 1-6,TRUE,CC15,CC14,6/1/2017,21:19
TRAIN 1-6,FALSE,CC14,CC13,6/1/2017,21:19
TRAIN 1-7,TRUE,CC17,CC16,6/1/2017,21:19
TRAIN 1-7,FALSE,CC16,CC15,6/1/2017,21:19
TRAIN 1-8,TRUE,CC19,CC17,6/1/2017,21:19
TRAIN 1-9,TRUE,CC21,CC20,6/1/2017,21:19
TRAIN 1-9,FALSE,CC20,CC19,6/1/2017,21:19
TRAIN 1-11,TRUE,CC26,CC25,6/1/2017,21:19
TRAIN 1-11,FALSE,CC25,CC24,6/1/2017,21:19
TRAIN 1-12,TRUE,CC28,CC27,6/1/2017,21:19
TRAIN 1-12,FALSE,CC27,CC26,6/1/2017,21:19
TRAIN 0-0,TRUE,CC28,CC27,6/1/2017,21:20
TRAIN 0-0,FALSE,CC27,CC26,6/1/2017,21:20
TRAIN 0-1,TRUE,CC28,CC29,6/1/2017,21:20
TRAIN 0-1,FALSE,CC29,CC28,6/1/2017,21:20
TRAIN 0-2,TRUE,CC26,CC27,6/1/2017,21:20
TRAIN 0-2,FALSE,CC27,CC28,6/1/2017,21:20
TRAIN 0-3,TRUE,CC24,CC25,6/1/2017,21:20
TRAIN 0-3,FALSE,CC25,CC26,6/1/2017,21:20
TRAIN 0-5,TRUE,CC19,CC20,6/1/2017,21:20
TRAIN 0-5,FALSE,CC20,CC21,6/1/2017,21:20
TRAIN 0-6,TRUE,CC17,CC19,6/1/2017,21:20
TRAIN 0-7,TRUE,CC15,CC16,6/1/2017,21:20
TRAIN 0-7,FALSE,CC16,CC17,6/1/2017,21:20
TRAIN 0-8,TRUE,CC13,CC14,6/1/2017,21:20
TRAIN 0-8,FALSE,CC14,CC15,6/1/2017,21:20
TRAIN 0-10,TRUE,CC8,CC9,6/1/2017,21:20
TRAIN 0-10,FALSE,CC9,CC10,6/1/2017,21:20
TRAIN 0-11,FALSE,CC7,CC8,6/1/2017,21:20
TRAIN 1-0,TRUE,CC3,CC4,6/1/2017,21:20
TRAIN 1-0,FALSE,CC4,CC5,6/1/2017,21:20
TRAIN 1-1,FALSE,CC1,CC2,6/1/2017,21:20
TRAIN 1-2,TRUE,CC5,CC4,6/1/2017,21:20
TRAIN 1-2,FALSE,CC4,CC3,6/1/2017,21:20
TRAIN 1-3,FALSE,CC6,CC5,6/1/2017,21:20
TRAIN 1-5,TRUE,CC12,CC11,6/1/2017,21:20
TRAIN 1-5,FALSE,CC11,CC10,6/1/2017,21:20
TRAIN 1-8,TRUE,CC19,CC17,6/1/2017,21:20
TRAIN 1-10,TRUE,CC23,CC22,6/1/2017,21:20
TRAIN 1-10,FALSE,CC22,CC21,6/1/2017,21:20
TRAIN 0-4,TRUE,CC22,CC23,6/1/2017,21:21
TRAIN 0-4,FALSE,CC23,CC24,6/1/2017,21:21
TRAIN 0-6,TRUE,CC17,CC19,6/1/2017,21:21
TRAIN 0-9,TRUE,CC11,CC12,6/1/2017,21:21
TRAIN 0-9,FALSE,CC12,CC13,6/1/2017,21:21
TRAIN 0-12,TRUE,CC4,CC5,6/1/2017,21:21
TRAIN 0-12,FALSE,CC5,CC6,6/1/2017,21:21
TRAIN 1-1,FALSE,CC2,CC3,6/1/2017,21:21
TRAIN 1-4,TRUE,CC9,CC8,6/1/2017,21:21
TRAIN 1-6,TRUE,CC14,CC13,6/1/2017,21:21
TRAIN 1-6,FALSE,CC13,CC12,6/1/2017,21:21
TRAIN 1-7,TRUE,CC16,CC15,6/1/2017,21:21
TRAIN 1-7,FALSE,CC15,CC14,6/1/2017,21:21
TRAIN 1-8,TRUE,CC19,CC17,6/1/2017,21:21
TRAIN 1-8,FALSE,CC17,CC16,6/1/2017,21:21
TRAIN 1-9,TRUE,CC20,CC19,6/1/2017,21:21
TRAIN 1-11,TRUE,CC25,CC24,6/1/2017,21:21
TRAIN 1-11,FALSE,CC24,CC23,6/1/2017,21:21
TRAIN 1-12,TRUE,CC27,CC26,6/1/2017,21:21
TRAIN 1-12,FALSE,CC26,CC25,6/1/2017,21:21
TRAIN 0-0,TRUE,CC27,CC26,6/1/2017,21:22
TRAIN 0-0,FALSE,CC26,CC25,6/1/2017,21:22
TRAIN 0-1,TRUE,CC29,CC28,6/1/2017,21:22
TRAIN 0-2,TRUE,CC27,CC28,6/1/2017,21:22
TRAIN 0-2,FALSE,CC28,CC29,6/1/2017,21:22
TRAIN 0-3,TRUE,CC25,CC26,6/1/2017,21:22
TRAIN 0-5,TRUE,CC20,CC21,6/1/2017,21:22
TRAIN 0-5,FALSE,CC21,CC22,6/1/2017,21:22
TRAIN 0-6,TRUE,CC17,CC19,6/1/2017,21:22
TRAIN 0-6,FALSE,CC19,CC20,6/1/2017,21:22
TRAIN 0-7,TRUE,CC16,CC17,6/1/2017,21:22
TRAIN 0-8,TRUE,CC14,CC15,6/1/2017,21:22
TRAIN 0-10,TRUE,CC9,CC10,6/1/2017,21:22
TRAIN 0-10,FALSE,CC10,CC11,6/1/2017,21:22
TRAIN 0-11,TRUE,CC7,CC8,6/1/2017,21:22
TRAIN 0-11,FALSE,CC8,CC9,6/1/2017,21:22
TRAIN 1-0,TRUE,CC4,CC5,6/1/2017,21:22
TRAIN 1-0,FALSE,CC5,CC6,6/1/2017,21:22
TRAIN 1-2,TRUE,CC4,CC3,6/1/2017,21:22
TRAIN 1-2,FALSE,CC3,CC2,6/1/2017,21:22
TRAIN 1-3,TRUE,CC6,CC5,6/1/2017,21:22
TRAIN 1-4,TRUE,CC9,CC8,6/1/2017,21:22
TRAIN 1-4,FALSE,CC8,CC7,6/1/2017,21:22
TRAIN 1-5,TRUE,CC11,CC10,6/1/2017,21:22
TRAIN 1-5,FALSE,CC10,CC9,6/1/2017,21:22
TRAIN 1-9,TRUE,CC20,CC19,6/1/2017,21:22
TRAIN 1-9,FALSE,CC19,CC17,6/1/2017,21:22
TRAIN 1-10,TRUE,CC22,CC21,6/1/2017,21:22
TRAIN 1-10,FALSE,CC21,CC20,6/1/2017,21:22
TRAIN 0-1,TRUE,CC29,CC28,6/1/2017,21:23
TRAIN 0-1,FALSE,CC28,CC27,6/1/2017,21:23
TRAIN 0-3,TRUE,CC25,CC26,6/1/2017,21:23
TRAIN 0-3,FALSE,CC26,CC27,6/1/2017,21:23
TRAIN 0-4,TRUE,CC23,CC24,6/1/2017,21:23
TRAIN 0-4,FALSE,CC24,CC25,6/1/2017,21:23
TRAIN 0-7,TRUE,CC16,CC17,6/1/2017,21:23
TRAIN 0-7,FALSE,CC17,CC19,6/1/2017,21:23
TRAIN 0-8,TRUE,CC14,CC15,6/1/2017,21:23
TRAIN 0-8,FALSE,CC15,CC16,6/1/2017,21:23
TRAIN 0-9,TRUE,CC12,CC13,6/1/2017,21:23
TRAIN 0-9,FALSE,CC13,CC14,6/1/2017,21:23
TRAIN 0-12,TRUE,CC5,CC6,6/1/2017,21:23
TRAIN 1-1,TRUE,CC2,CC3,6/1/2017,21:23
TRAIN 1-1,FALSE,CC3,CC4,6/1/2017,21:23
TRAIN 1-3,TRUE,CC6,CC5,6/1/2017,21:23
TRAIN 1-3,FALSE,CC5,CC4,6/1/2017,21:23
TRAIN 1-6,TRUE,CC13,CC12,6/1/2017,21:23
TRAIN 1-6,FALSE,CC12,CC11,6/1/2017,21:23
TRAIN 1-7,TRUE,CC15,CC14,6/1/2017,21:23
TRAIN 1-8,TRUE,CC17,CC16,6/1/2017,21:23
TRAIN 1-11,TRUE,CC24,CC23,6/1/2017,21:23
TRAIN 1-11,FALSE,CC23,CC22,6/1/2017,21:23
TRAIN 1-12,TRUE,CC26,CC25,6/1/2017,21:23
TRAIN 0-0,TRUE,CC26,CC25,6/1/2017,21:24
TRAIN 0-2,TRUE,CC28,CC29,6/1/2017,21:24
TRAIN 0-5,TRUE,CC21,CC22,6/1/2017,21:24
TRAIN 0-5,FALSE,CC22,CC23,6/1/2017,21:24
TRAIN 0-6,TRUE,CC19,CC20,6/1/2017,21:24
TRAIN 0-10,TRUE,CC10,CC11,6/1/2017,21:24
TRAIN 0-10,FALSE,CC11,CC12,6/1/2017,21:24
TRAIN 0-11,TRUE,CC8,CC9,6/1/2017,21:24
TRAIN 0-12,TRUE,CC5,CC6,6/1/2017,21:24
TRAIN 0-12,FALSE,CC6,CC7,6/1/2017,21:24
TRAIN 1-0,TRUE,CC5,CC6,6/1/2017,21:24
TRAIN 1-2,TRUE,CC3,CC2,6/1/2017,21:24
TRAIN 1-2,FALSE,CC2,CC1,6/1/2017,21:24
TRAIN 1-4,TRUE,CC8,CC7,6/1/2017,21:24
TRAIN 1-4,FALSE,CC7,CC6,6/1/2017,21:24
TRAIN 1-5,TRUE,CC10,CC9,6/1/2017,21:24
TRAIN 1-5,FALSE,CC9,CC8,6/1/2017,21:24
TRAIN 1-7,TRUE,CC15,CC14,6/1/2017,21:24
TRAIN 1-7,FALSE,CC14,CC13,6/1/2017,21:24
TRAIN 1-8,TRUE,CC17,CC16,6/1/2017,21:24
TRAIN 1-8,FALSE,CC16,CC15,6/1/2017,21:24
TRAIN 1-9,TRUE,CC19,CC17,6/1/2017,21:24
TRAIN 1-10,TRUE,CC21,CC20,6/1/2017,21:24
TRAIN 1-10,FALSE,CC20,CC19,6/1/2017,21:24
TRAIN 1-12,TRUE,CC26,CC25,6/1/2017,21:24
TRAIN 1-12,FALSE,CC25,CC24,6/1/2017,21:24
TRAIN 0-0,TRUE,CC26,CC25,6/1/2017,21:25
TRAIN 0-0,FALSE,CC25,CC24,6/1/2017,21:25
TRAIN 0-1,TRUE,CC28,CC27,6/1/2017,21:25
TRAIN 0-1,FALSE,CC27,CC26,6/1/2017,21:25
TRAIN 0-2,TRUE,CC28,CC29,6/1/2017,21:25
TRAIN 0-2,FALSE,CC29,CC28,6/1/2017,21:25
TRAIN 0-3,TRUE,CC26,CC27,6/1/2017,21:25
TRAIN 0-3,FALSE,CC27,CC28,6/1/2017,21:25
TRAIN 0-4,TRUE,CC24,CC25,6/1/2017,21:25
TRAIN 0-4,FALSE,CC25,CC26,6/1/2017,21:25
TRAIN 0-6,TRUE,CC19,CC20,6/1/2017,21:25
TRAIN 0-6,FALSE,CC20,CC21,6/1/2017,21:25
TRAIN 0-7,TRUE,CC17,CC19,6/1/2017,21:25
TRAIN 0-8,TRUE,CC15,CC16,6/1/2017,21:25
TRAIN 0-8,FALSE,CC16,CC17,6/1/2017,21:25
TRAIN 0-9,TRUE,CC13,CC14,6/1/2017,21:25
TRAIN 0-9,FALSE,CC14,CC15,6/1/2017,21:25
TRAIN 0-11,TRUE,CC8,CC9,6/1/2017,21:25
TRAIN 0-11,FALSE,CC9,CC10,6/1/2017,21:25
TRAIN 0-12,FALSE,CC7,CC8,6/1/2017,21:25
TRAIN 1-0,TRUE,CC5,CC6,6/1/2017,21:25
TRAIN 1-0,FALSE,CC6,CC7,6/1/2017,21:25
TRAIN 1-1,TRUE,CC3,CC4,6/1/2017,21:25
TRAIN 1-1,FALSE,CC4,CC5,6/1/2017,21:25
TRAIN 1-2,FALSE,CC1,CC2,6/1/2017,21:25
TRAIN 1-3,TRUE,CC5,CC4,6/1/2017,21:25
TRAIN 1-3,FALSE,CC4,CC3,6/1/2017,21:25
TRAIN 1-4,FALSE,CC6,CC5,6/1/2017,21:25
TRAIN 1-6,TRUE,CC12,CC11,6/1/2017,21:25
TRAIN 1-6,FALSE,CC11,CC10,6/1/2017,21:25
TRAIN 1-9,TRUE,CC19,CC17,6/1/2017,21:25
TRAIN 1-11,TRUE,CC23,CC22,6/1/2017,21:25
TRAIN 1-11,FALSE,CC22,CC21,6/1/2017,21:25
TRAIN 0-5,TRUE,CC22,CC23,6/1/2017,21:26
TRAIN 0-5,FALSE,CC23,CC24,6/1/2017,21:26
TRAIN 0-7,TRUE,CC17,CC19,6/1/2017,21:26
TRAIN 0-10,TRUE,CC11,CC12,6/1/2017,21:26
TRAIN 0-10,FALSE,CC12,CC13,6/1/2017,21:26
TRAIN 1-0,FALSE,CC7,CC8,6/1/2017,21:26
TRAIN 1-2,FALSE,CC2,CC3,6/1/2017,21:26
TRAIN 1-5,TRUE,CC9,CC8,6/1/2017,21:26
TRAIN 1-7,TRUE,CC14,CC13,6/1/2017,21:26
TRAIN 1-7,FALSE,CC13,CC12,6/1/2017,21:26
TRAIN 1-8,TRUE,CC16,CC15,6/1/2017,21:26
TRAIN 1-8,FALSE,CC15,CC14,6/1/2017,21:26
TRAIN 1-9,TRUE,CC19,CC17,6/1/2017,21:26
TRAIN 1-9,FALSE,CC17,CC16,6/1/2017,21:26
TRAIN 1-10,TRUE,CC20,CC19,6/1/2017,21:26
TRAIN 1-12,TRUE,CC25,CC24,6/1/2017,21:26
TRAIN 1-12,FALSE,CC24,CC23,6/1/2017,21:26
TRAIN 0-0,TRUE,CC25,CC24,6/1/2017,21:27
TRAIN 0-0,FALSE,CC24,CC23,6/1/2017,21:27
TRAIN 0-1,TRUE,CC27,CC26,6/1/2017,21:27
TRAIN 0-1,FALSE,CC26,CC25,6/1/2017,21:27
TRAIN 0-2,TRUE,CC29,CC28,6/1/2017,21:27
TRAIN 0-3,TRUE,CC27,CC28,6/1/2017,21:27
TRAIN 0-3,FALSE,CC28,CC29,6/1/2017,21:27
TRAIN 0-4,TRUE,CC25,CC26,6/1/2017,21:27
TRAIN 0-6,TRUE,CC20,CC21,6/1/2017,21:27
TRAIN 0-6,FALSE,CC21,CC22,6/1/2017,21:27
TRAIN 0-7,TRUE,CC17,CC19,6/1/2017,21:27
TRAIN 0-7,FALSE,CC19,CC20,6/1/2017,21:27
TRAIN 0-8,TRUE,CC16,CC17,6/1/2017,21:27
TRAIN 0-9,TRUE,CC14,CC15,6/1/2017,21:27
TRAIN 0-11,TRUE,CC9,CC10,6/1/2017,21:27
TRAIN 0-11,FALSE,CC10,CC11,6/1/2017,21:27
TRAIN 0-12,TRUE,CC7,CC8,6/1/2017,21:27
TRAIN 0-12,FALSE,CC8,CC9,6/1/2017,21:27
